task,seed,knn,global_idx,umap_1,umap_2,aligned_cluster,agrees_with_nominal
pusht,2,27,193493,3.90512347,2.92785907,3,0
pusht,2,27,193722,10.25197887,2.04788804,2,1
pusht,2,27,193897,4.76465511,9.01454639,3,0
pusht,2,27,193911,3.93770909,3.20961189,3,1
pusht,2,27,194084,9.58741665,0.05248916,3,0
pusht,2,27,194149,6.37006283,5.33800364,2,1
pusht,2,27,194168,6.28688335,5.34227705,2,1
pusht,2,27,194419,9.74248981,1.60998964,3,0
pusht,2,27,194728,3.89545631,3.14070725,3,0
pusht,2,27,194849,11.21968460,2.97325945,3,0
pusht,2,27,194875,3.97952795,3.18984127,3,0
pusht,2,27,195031,7.13767433,6.17244291,3,1
pusht,2,27,195247,12.23467255,2.87160540,2,1
pusht,2,27,195303,3.94089603,3.24157071,3,0
pusht,2,27,195403,5.96594000,2.15331030,3,0
pusht,2,27,195414,4.09188604,2.56837988,3,0
pusht,2,27,195738,9.59984016,0.06240260,3,0
pusht,2,27,195834,8.70127201,12.17227077,2,0
pusht,2,27,196015,9.59821892,0.08716977,3,0
pusht,2,27,196175,9.56035709,1.58189929,3,0
pusht,2,27,196263,9.54209709,1.42931569,3,0
pusht,2,27,196281,9.58811283,0.05389634,3,0
pusht,2,27,196358,13.08078003,4.08595657,2,1
pusht,2,27,196402,7.65345526,8.35580254,2,0
pusht,2,27,196702,9.60348034,0.08934911,3,0
pusht,2,27,196732,10.71420860,4.42832184,2,1
pusht,2,27,196991,9.83062172,0.33225411,3,0
pusht,2,27,197058,6.61408234,5.57744884,2,0
pusht,2,27,197223,9.56107140,1.35108459,3,0
pusht,2,27,197268,9.48395348,2.19650555,3,0
pusht,2,27,197420,9.86200142,2.04844999,2,1
pusht,2,27,197483,9.81551838,2.09139895,2,1
pusht,2,27,197489,9.79070282,2.09373522,2,1
pusht,2,27,197554,9.95143509,1.81484354,2,1
pusht,2,27,197903,6.15276146,5.40470600,2,0
pusht,2,27,198028,8.51795387,2.33105898,3,0
pusht,2,27,198082,9.64479065,0.15236171,3,0
pusht,2,27,198215,9.85908031,0.19079320,3,0
pusht,2,27,198262,10.37638569,4.52985525,2,1
pusht,2,27,198393,8.46861649,5.77475452,2,0
pusht,2,27,198593,5.94419718,13.66395760,3,1
pusht,2,27,198848,6.03696299,10.66236019,3,1
pusht,2,27,199119,5.94925356,10.43889141,3,1
pusht,2,27,199167,4.79205561,4.90607929,3,1
pusht,2,27,199239,5.74419355,9.89896774,3,1
pusht,2,27,199280,5.94309664,13.63226318,3,1
pusht,2,27,199350,4.07563829,11.07790184,3,1
pusht,2,27,199393,5.95910692,10.46254635,3,1
pusht,2,27,199528,5.96444225,10.48217773,3,1
pusht,2,27,199547,7.10319376,12.67860508,3,1
pusht,2,27,199553,5.93436289,13.63619614,3,1
pusht,2,27,199618,3.43485308,10.89284801,3,1
pusht,2,27,199664,5.94072342,10.41201019,3,1
pusht,2,27,199701,4.74073553,4.88257790,3,1
pusht,2,27,199718,4.76438665,4.89586926,3,1
pusht,2,27,199891,3.42322993,10.86054611,3,1
pusht,2,27,200333,5.73307753,9.83696365,3,1
pusht,2,27,200640,7.22877598,12.60019302,3,1
pusht,2,27,200745,5.78886843,9.87033367,3,1
pusht,2,27,200796,4.73837042,4.87882376,3,1
pusht,2,27,200844,5.06085873,4.29147148,3,1
pusht,2,27,200921,6.03363991,13.63888645,3,1
pusht,2,27,201102,4.67089653,4.75986814,3,1
pusht,2,27,201212,4.79945898,4.89298916,3,1
pusht,2,27,201261,3.42656350,10.79161358,3,1
pusht,2,27,201284,5.62729645,10.01231384,3,1
pusht,2,27,201435,5.78083324,9.89034557,3,1
pusht,2,27,201634,4.71256971,4.82987833,3,1
pusht,2,27,201683,4.55735445,10.79690552,3,1
pusht,2,27,201685,4.79096270,10.62364960,3,1
pusht,2,27,201703,5.73238754,9.91060162,3,1
pusht,2,27,201766,4.77390242,4.89412737,3,1
pusht,2,27,201967,5.46588993,10.09103680,3,0
pusht,2,27,202005,7.55417013,12.14636803,3,1
pusht,2,27,202072,4.72381353,4.45669365,3,1
pusht,2,27,202235,5.04469776,10.48543835,3,1
pusht,2,27,202254,5.76575136,9.88959599,3,1
pusht,2,27,202282,7.27143097,12.45809746,3,1
pusht,2,27,202322,4.79325676,4.92228222,3,1
pusht,2,27,202340,4.66911554,4.66439676,3,1
pusht,2,27,202380,5.64941025,10.02852821,3,1
pusht,2,27,202454,4.77116680,4.90823078,3,1
pusht,2,27,202487,5.04478312,4.32329750,3,1
pusht,2,27,202488,5.06824160,4.32506752,3,1
pusht,2,27,202574,5.94732952,13.65689564,3,1
pusht,2,27,203023,4.66254187,4.64875412,3,1
pusht,2,27,203028,4.66370630,4.61221552,3,1
pusht,2,27,203155,4.70154285,4.79149294,3,1
pusht,2,27,203245,7.16694117,12.70173836,3,1
pusht,2,27,203258,5.92763901,13.65607548,3,1
pusht,2,27,203269,4.74206495,4.86002445,3,1
pusht,2,27,203341,5.66351748,9.98543549,3,1
pusht,2,27,203428,4.69056225,4.78069019,3,1
pusht,2,27,203556,4.76948881,4.88208008,3,1
pusht,2,27,203825,4.77128029,4.91339684,3,1
pusht,2,27,203829,4.79092455,4.92943192,3,1
pusht,2,27,203842,4.67967510,4.70805740,3,1
pusht,2,27,203853,4.78656673,4.42483568,3,1
pusht,2,27,203877,4.89127159,10.57596779,3,1
pusht,2,27,204035,5.74327326,9.86357594,3,1
pusht,2,27,204052,5.87380648,10.43745518,3,1
pusht,2,27,204161,5.60704374,10.01662540,3,0
pusht,2,27,204226,4.75541830,4.86976099,3,1
pusht,2,27,204384,4.73751116,4.85021305,3,1
pusht,2,27,204979,4.09855795,5.55606699,3,1
pusht,2,27,205207,4.71435356,4.81603193,3,1
pusht,2,27,205345,4.70344591,4.80895662,3,1
pusht,2,27,205411,5.84202099,9.97518539,3,1
pusht,2,27,205516,4.12167311,5.75533533,3,1
pusht,2,27,205621,4.68049765,4.76682568,3,1
pusht,2,27,205718,5.58431005,13.79702854,3,1
pusht,2,27,205720,5.55811930,13.78940868,3,1
pusht,2,27,205807,9.26234150,8.27846241,2,1
pusht,2,27,206494,5.71774387,9.70488071,2,1
pusht,2,27,206524,7.29742432,11.49468136,3,1
pusht,2,27,206804,7.43443012,12.18935204,3,1
pusht,2,27,207003,4.66469765,4.73914957,3,1
pusht,2,27,207165,4.10564327,11.01290512,3,1
pusht,2,27,207180,5.75804806,9.76026630,2,1
pusht,2,27,207186,5.98659468,9.99160767,3,1
pusht,2,27,207227,5.15870571,13.87235451,3,1
pusht,2,27,207277,4.65510178,4.74902010,3,1
pusht,2,27,207702,4.07082891,5.71880674,3,1
pusht,2,27,207718,4.07493973,5.57964087,3,1
pusht,2,27,207741,4.11643934,5.63166523,3,1
pusht,2,27,207989,7.16874409,3.96372199,3,0
pusht,2,27,208018,6.26036835,9.80348587,2,1
pusht,2,27,208483,4.77690268,4.89069366,3,1
pusht,2,27,208607,4.74107552,4.88321304,3,1
pusht,2,27,208690,4.15998888,5.74855137,3,1
pusht,2,27,208858,4.01927280,5.48031759,3,1
pusht,2,27,208928,5.08262920,4.28540087,3,1
pusht,2,27,209157,4.73487091,4.86169720,3,1
pusht,2,27,209289,4.69807577,4.83200836,3,1
pusht,2,27,209757,5.45141268,3.75030613,3,0
pusht,2,27,209783,7.17597485,3.53056383,3,0
pusht,2,27,209792,9.47874355,8.08568287,2,1
pusht,2,27,209827,8.72043991,12.23688507,2,0
pusht,2,27,210101,4.93866682,5.83800268,3,1
pusht,2,27,210345,9.86554623,1.72324800,2,1
pusht,2,27,210454,4.96503353,10.44786835,3,1
pusht,2,27,210718,3.42362356,10.91812325,3,1
pusht,2,27,210851,4.72759390,4.97286463,3,1
pusht,2,27,210961,4.76472235,4.88099051,3,1
pusht,2,27,211027,5.08270407,5.38952017,3,1
pusht,2,27,211107,4.75612211,4.87364006,3,1
pusht,2,27,211233,4.70248461,4.76957226,3,1
pusht,2,27,211251,4.88809204,4.21932888,3,0
pusht,2,27,211466,3.07738304,8.68626308,1,1
pusht,2,27,211691,0.67519653,3.24645638,1,1
pusht,2,27,211829,7.21966457,3.15864420,3,0
pusht,2,27,212214,4.81790352,4.92342186,3,1
pusht,2,27,212417,12.56403255,2.88224316,2,1
pusht,2,27,212488,12.65563393,2.91860962,2,1
pusht,2,27,212501,12.61525917,2.88899183,2,1
pusht,2,27,212533,4.91684055,8.76482391,3,0
pusht,2,27,212628,5.05769968,9.36328411,3,1
pusht,2,27,212638,5.52733088,11.13418484,3,1
pusht,2,27,212641,5.93555021,11.61049557,3,1
pusht,2,27,212654,6.57910395,12.53245354,3,1
pusht,2,27,212683,12.61529827,2.90196943,2,1
pusht,2,27,212705,4.89637136,8.47243023,3,0
pusht,2,27,212951,12.61876774,2.89797473,2,1
pusht,2,27,212970,11.93319321,3.05733514,2,1
pusht,2,27,213072,4.89123392,8.62429523,3,0
pusht,2,27,213102,6.60528708,12.48956966,3,1
pusht,2,27,213231,12.39725018,2.87036562,2,1
pusht,2,27,213325,12.20885086,2.88816142,2,1
pusht,2,27,213521,4.90678024,8.56013870,3,0
pusht,2,27,213715,5.46973372,10.92933559,3,1
pusht,2,27,214010,6.91147423,12.69125080,3,1
pusht,2,27,214227,12.06996250,2.95996785,2,1
pusht,2,27,214284,12.69564342,2.97786903,2,1
pusht,2,27,214539,6.59575891,12.45420837,3,1
pusht,2,27,214674,12.21011734,2.89628148,2,1
pusht,2,27,214989,6.54768467,12.49105644,3,1
pusht,2,27,215072,6.35318041,12.10556793,3,1
pusht,2,27,215107,12.63156700,2.89438605,2,1
pusht,2,27,215216,12.18014336,2.90765882,2,1
pusht,2,27,215282,12.62394905,2.89331126,2,1
pusht,2,27,215357,8.33693600,12.49755001,2,0
pusht,2,27,215452,12.64382935,2.92259860,2,1
pusht,2,27,215507,4.87372494,8.98484993,3,1
pusht,2,27,215551,12.64280891,2.90097761,2,1
pusht,2,27,215580,11.92018223,3.06258988,2,1
pusht,2,27,216076,5.34510612,11.99872684,3,1
pusht,2,27,216120,11.92415524,3.06695986,2,1
pusht,2,27,216228,5.67856264,9.21714115,3,1
pusht,2,27,216410,4.82682037,9.20424938,3,1
pusht,2,27,216450,12.65146446,2.90557241,2,1
pusht,2,27,216453,12.62915134,2.89541888,2,1
pusht,2,27,216497,5.00009680,9.14323044,3,1
pusht,2,27,216579,4.89755917,8.49471474,3,0
pusht,2,27,216837,12.08344841,2.95708728,2,1
pusht,2,27,217005,12.58721542,2.87478852,2,1
pusht,2,27,217199,11.97988319,3.03482175,2,1
pusht,2,27,217283,12.24663162,2.89381838,2,1
pusht,2,27,217327,8.08930302,12.27251244,2,0
pusht,2,27,217390,4.87034178,8.62651539,3,0
pusht,2,27,217403,5.21705103,11.32607174,3,1
pusht,2,27,217700,7.25070524,12.71817875,3,1
pusht,2,27,217718,12.63394547,2.90487790,2,1
pusht,2,27,217741,11.93583775,3.06187630,2,1
pusht,2,27,217804,12.64449024,2.90231013,2,1
pusht,2,27,217919,11.91037560,3.07655764,2,1
pusht,2,27,218270,12.55587196,2.88622260,2,1
pusht,2,27,218316,3.91585183,3.16064501,1,1
pusht,2,27,218331,3.87214613,3.18366957,1,1
pusht,2,27,218395,5.55222654,10.92574120,3,1
pusht,2,27,218458,12.13563633,2.93334484,2,1
pusht,2,27,218626,12.59337330,2.88964033,2,1
pusht,2,27,218649,4.90594387,8.49794769,3,0
pusht,2,27,219075,12.58097553,2.88669419,2,1
pusht,2,27,219121,5.74518681,11.10549068,3,1
pusht,2,27,219145,12.66544342,2.93181610,2,1
pusht,2,27,219181,11.91887188,3.04648638,2,1
pusht,2,27,219186,4.89908552,8.46234417,3,0
pusht,2,27,219341,12.62285233,2.89228177,2,1
pusht,2,27,219607,12.63490391,2.90322423,2,1
pusht,2,27,219669,13.63151646,6.26915216,2,1
pusht,2,27,219703,12.60469151,2.89171290,2,1
pusht,2,27,219734,4.73234272,8.75840282,3,0
pusht,2,27,219922,12.48266602,6.11859846,2,1
pusht,2,27,219972,12.53441525,2.87096000,2,1
pusht,2,27,220534,10.81312656,2.71271443,2,1
pusht,2,27,220587,12.64229298,2.90255618,2,1
pusht,2,27,220688,12.64787006,2.90407252,2,1
pusht,2,27,220698,12.65697575,2.90832853,2,1
pusht,2,27,220708,12.57730103,2.89732265,2,1
pusht,2,27,220783,12.62748241,2.89652801,2,1
pusht,2,27,220809,12.85315800,3.37631059,2,1
pusht,2,27,221151,12.64654541,2.94449496,2,1
pusht,2,27,221287,11.52843094,4.54215717,2,1
pusht,2,27,221482,0.69744772,2.94348884,1,1
pusht,2,27,221552,1.11235058,10.34726429,1,1
pusht,2,27,221636,1.55458534,10.87246323,1,1
pusht,2,27,221674,0.16981924,3.79388690,1,1
pusht,2,27,221714,1.23491263,10.05286407,1,1
pusht,2,27,221815,0.69256836,2.95759320,1,1
pusht,2,27,221828,0.57613677,3.15164328,1,1
pusht,2,27,221834,0.28298968,3.52207589,1,1
pusht,2,27,222085,0.16551323,3.68155146,1,1
pusht,2,27,222101,0.20794256,4.01816368,1,1
pusht,2,27,222200,2.03281856,9.41065311,1,1
pusht,2,27,222245,0.51862633,3.23795080,1,1
pusht,2,27,222311,0.64963901,2.93443942,1,1
pusht,2,27,222312,0.68963152,2.94774842,1,1
pusht,2,27,222589,0.17365867,3.83773804,1,1
pusht,2,27,222823,0.55714327,3.17247963,1,1
pusht,2,27,222906,0.55933905,3.17076492,1,1
pusht,2,27,223407,0.52788198,3.23202801,1,1
pusht,2,27,223422,0.19385867,3.90328836,1,1
pusht,2,27,223696,1.89102817,9.52820492,1,1
pusht,2,27,223902,0.56242275,3.15976834,1,1
pusht,2,27,224008,0.17179345,3.95465636,1,1
pusht,2,27,224037,1.23654222,9.88551807,1,1
pusht,2,27,224070,0.54680067,3.18926907,1,1
pusht,2,27,224130,2.93634987,12.01720047,3,1
pusht,2,27,224137,0.68732589,2.93612146,1,1
pusht,2,27,224170,0.19124702,3.89709711,1,1
pusht,2,27,224171,0.21911953,3.93600774,1,1
pusht,2,27,224385,0.68481231,2.95038581,1,1
pusht,2,27,224861,1.27821183,9.76047134,1,1
pusht,2,27,224984,0.47357863,3.26628613,1,1
pusht,2,27,225061,0.62332845,3.08993578,1,1
pusht,2,27,225217,0.67493248,2.96706414,1,1
pusht,2,27,225244,0.16740587,3.78692484,1,1
pusht,2,27,225254,0.20581245,3.98012614,1,1
pusht,2,27,225373,2.74273920,11.69023228,3,1
pusht,2,27,225496,0.18611047,3.87720013,1,1
pusht,2,27,225813,0.54146248,3.18445158,1,1
pusht,2,27,225910,0.18000475,3.82855701,1,1
pusht,2,27,225988,0.15813316,3.70198846,1,1
pusht,2,27,226302,0.68336999,3.01899314,1,1
pusht,2,27,226326,0.19305485,3.86716557,1,1
pusht,2,27,226411,0.20422637,3.89222598,1,1
pusht,2,27,226572,0.17031629,3.78828025,1,1
pusht,2,27,226774,1.61872888,10.21119404,1,1
pusht,2,27,226845,2.36725950,9.33838654,1,1
pusht,2,27,226898,0.28788733,3.53961062,1,1
pusht,2,27,227060,0.42377108,3.34106565,1,1
pusht,2,27,227250,2.25378513,9.39181900,1,1
pusht,2,27,227305,0.57297564,3.15511537,1,1
pusht,2,27,227373,0.68498456,2.94699836,1,1
pusht,2,27,227496,2.33948517,9.34983635,1,1
pusht,2,27,227796,0.64940351,3.00265956,1,1
pusht,2,27,227842,2.22801089,9.37237358,1,1
pusht,2,27,227847,1.76233709,9.65662479,1,1
pusht,2,27,227944,1.84293199,11.19444370,1,0
pusht,2,27,228015,1.72522163,9.67652988,1,1
pusht,2,27,228020,1.35345531,9.82383251,1,1
pusht,2,27,228419,0.19590728,4.00374174,1,1
pusht,2,27,228850,1.33163393,9.95088673,1,1
pusht,2,27,228955,0.74575108,2.96756077,1,1
pusht,2,27,228987,0.46085742,3.53429198,1,1
pusht,2,27,229160,3.50972176,9.16853714,1,1
pusht,2,27,229369,0.70988429,2.97585917,1,1
pusht,2,27,229493,4.39484262,6.48143101,3,1
pusht,2,27,229565,0.12637287,3.76028872,1,1
pusht,2,27,229741,3.77419329,9.62449360,3,1
pusht,2,27,229785,6.91871929,2.10550046,3,0
pusht,2,27,229933,3.31728363,8.60178375,1,1
pusht,2,27,229999,1.18455791,9.47468758,1,1
pusht,2,27,230535,6.91810799,2.09729719,3,0
pusht,2,27,230944,2.74971962,8.51177025,1,1
pusht,2,27,231048,7.09069824,2.10937810,3,0
pusht,2,27,231141,3.66487479,11.80867672,3,1
pusht,2,27,231197,2.73632741,8.53338337,1,1
pusht,2,27,231315,2.82755637,8.54474926,1,1
pusht,2,27,231363,1.40050864,9.29167938,1,1
pusht,2,27,231503,2.26764321,11.59773445,1,1
pusht,2,27,231514,3.65009570,11.84440994,3,1
pusht,2,27,231779,6.75149345,2.10859561,3,0
pusht,2,27,232108,1.70196176,9.16230583,1,1
pusht,2,27,232173,7.06906557,2.11214232,3,0
pusht,2,27,232364,1.44926727,9.27754879,1,1
pusht,2,27,232406,6.84660625,2.11092973,3,0
pusht,2,27,232426,7.17057371,2.21721148,3,0
pusht,2,27,232450,2.71067500,8.57296562,1,1
pusht,2,27,232454,2.63677597,8.56758213,1,1
pusht,2,27,232473,1.82678926,9.04872131,1,1
pusht,2,27,232499,1.19156826,9.56431103,1,1
pusht,2,27,232588,2.43034959,8.69412041,1,1
pusht,2,27,232610,1.52441287,9.27019882,1,1
pusht,2,27,232747,1.21492743,9.41698647,1,1
pusht,2,27,232830,2.69930053,8.57164383,1,1
pusht,2,27,232979,1.76359224,9.09200382,1,1
pusht,2,27,233239,1.43514132,9.27381706,1,1
pusht,2,27,233252,1.62287211,10.90097904,1,1
pusht,2,27,233437,3.18112421,8.61226654,1,1
pusht,2,27,233476,1.81141853,9.05913639,1,1
pusht,2,27,233517,3.67382050,11.82127857,3,1
pusht,2,27,233538,6.94303513,2.10768676,3,0
pusht,2,27,233547,7.07640171,2.12197781,3,0
pusht,2,27,233584,2.59442854,8.60236168,1,1
pusht,2,27,233752,1.65931606,11.00599384,1,1
pusht,2,27,233768,3.63772225,11.69815254,3,1
pusht,2,27,233800,7.09157991,2.15658092,3,0
pusht,2,27,233832,2.61138773,8.59935760,1,1
pusht,2,27,233856,1.68055248,9.14163780,1,1
pusht,2,27,234428,7.45329428,2.62167692,3,0
pusht,2,27,234477,1.89523602,9.03399277,1,1
pusht,2,27,234695,2.78334355,8.56747150,1,1
pusht,2,27,234865,1.43712032,9.28317261,1,1
pusht,2,27,235178,7.42410898,2.62498856,3,0
pusht,2,27,235366,1.24456286,9.49667263,1,1
pusht,2,27,235660,6.92775154,2.09996462,3,0
pusht,2,27,235692,2.72594619,8.50187683,1,1
pusht,2,27,235696,2.71828270,8.52104092,1,1
pusht,2,27,235730,1.73476887,9.07742596,1,1
pusht,2,27,235735,1.52943325,9.28544712,1,1
pusht,2,27,235747,1.20353758,9.44476414,1,1
pusht,2,27,235843,2.01683331,8.93643856,1,1
pusht,2,27,235851,1.88836253,9.02742767,1,1
pusht,2,27,235853,1.86200631,9.01305008,1,1
pusht,2,27,236004,2.47025585,11.69313145,3,0
pusht,2,27,236420,7.07287693,2.12136078,3,0
pusht,2,27,236634,4.08290148,6.22306681,3,1
pusht,2,27,236806,3.29687023,8.60525417,1,1
pusht,2,27,236936,3.20574260,8.61410046,1,1
pusht,2,27,236984,1.57854199,9.21744347,1,1
pusht,2,27,237036,6.90160894,2.11558580,3,0
pusht,2,27,237046,7.08062410,2.11065984,3,0
pusht,2,27,237205,2.72751236,8.60418415,1,1
pusht,2,27,237619,3.63736248,10.43434715,3,1
pusht,2,27,237635,3.48774695,11.39576244,3,1
pusht,2,27,237710,2.41688752,8.64841843,1,1
pusht,2,27,237723,2.08786845,9.28409863,1,1
pusht,2,27,237921,7.07536602,2.12331057,3,0
pusht,2,27,238063,3.04035902,8.59883785,1,1
pusht,2,27,238171,7.08090925,2.12049055,3,0
pusht,2,27,238336,2.43625641,8.66580772,1,1
pusht,2,27,238422,7.05258274,2.12434745,3,0
pusht,2,27,238525,6.70868301,2.10747433,3,0
pusht,2,27,238562,3.25397253,8.67386246,1,1
pusht,2,27,238619,1.48807013,10.19960213,1,1
pusht,2,27,238848,4.46815300,6.75617838,3,1
pusht,2,27,238980,3.73893666,10.31156540,3,0
pusht,2,27,239046,7.06452322,2.09029818,3,0
pusht,2,27,239130,3.42128491,11.56517696,3,1
pusht,2,27,239140,3.74176788,11.59474850,3,1
pusht,2,27,239154,6.72047710,2.11179423,3,0
pusht,2,27,239312,3.17758107,8.64517403,1,1
pusht,2,27,240014,2.94363213,8.72098160,3,1
pusht,2,27,240034,6.88866186,2.08610296,3,0
pusht,2,27,240172,7.08609676,2.12371087,3,0
pusht,2,27,240184,3.32230186,8.65422249,1,1
pusht,2,27,240300,7.11640596,2.17137909,3,0
pusht,2,27,240315,2.56061196,8.41817284,1,1
pusht,2,27,240341,1.17601728,8.00286961,1,1
pusht,2,27,240415,6.99620628,2.10595441,3,0
pusht,2,27,240486,1.51719368,9.22907925,1,1
pusht,2,27,240532,6.86807632,2.11530852,3,0
pusht,2,27,240589,2.44132972,8.19386768,1,1
pusht,2,27,240616,2.45079875,8.57933807,1,1
pusht,2,27,240647,4.51490498,6.68952799,3,1
pusht,2,27,240684,3.35147738,8.59298801,1,1
pusht,2,27,240810,6.43044949,2.12096572,3,0
pusht,2,27,240812,6.28324413,2.14120507,3,0
pusht,2,27,240929,8.12770557,3.49899006,3,0
pusht,2,27,240964,7.18296099,7.49934435,3,1
pusht,2,27,241016,7.18401527,7.21275854,3,1
pusht,2,27,241025,6.65421629,2.11154938,3,0
pusht,2,27,241074,2.65614438,8.52565098,1,1
pusht,2,27,241182,7.25407600,7.53315639,1,0
pusht,2,27,241295,6.78098297,2.18857908,3,0
pusht,2,27,241575,8.58529377,3.50506759,3,0
pusht,2,27,241667,7.06612110,2.11433458,3,0
pusht,2,27,241963,7.21472788,7.52831841,3,0
pusht,2,27,242100,8.15644455,3.90918231,3,0
pusht,2,27,242182,8.60500526,2.37718177,3,0
pusht,2,27,242187,8.56451702,3.55417895,3,0
pusht,2,27,242210,8.58128452,3.61033130,2,1
pusht,2,27,242236,8.97236443,3.21174264,2,1
pusht,2,27,242377,-0.94473284,3.76452351,1,1
pusht,2,27,242653,9.51179123,12.00601673,2,0
pusht,2,27,242655,9.53062725,11.75603104,2,0
pusht,2,27,242791,9.56482601,11.95897675,2,0
pusht,2,27,243081,9.94388008,11.46963120,2,0
pusht,2,27,243115,11.07865238,-0.11346815,2,1
pusht,2,27,243454,9.03196526,9.90995312,2,0
pusht,2,27,243565,10.96062660,-0.17560282,2,1
pusht,2,27,243788,9.99800587,11.28746891,2,0
pusht,2,27,243938,7.97283983,12.12986946,2,0
pusht,2,27,244112,11.04533672,-0.14557512,2,1
pusht,2,27,244219,7.94191456,12.08375072,2,0
pusht,2,27,244259,11.02001667,-0.15878408,2,1
pusht,2,27,244265,10.98161030,-0.18068185,2,1
pusht,2,27,244437,9.07444477,9.96493340,2,0
pusht,2,27,244663,11.08688641,-0.09884059,2,1
pusht,2,27,244673,11.02511406,-0.15399580,2,1
pusht,2,27,244980,8.61275959,7.50191975,2,0
pusht,2,27,245120,8.64489174,7.48184299,2,0
pusht,2,27,245571,9.19709873,10.14337254,2,0
pusht,2,27,245725,9.57669449,11.36586952,2,0
pusht,2,27,245766,11.07516575,-0.10288449,2,1
pusht,2,27,245819,8.63264275,7.50729370,2,0
pusht,2,27,245953,8.62327576,7.43322229,2,1
pusht,2,27,245960,8.64144325,7.49453449,2,0
pusht,2,27,246131,9.21851540,10.15152264,2,0
pusht,2,27,246414,9.19586182,10.13681221,2,0
pusht,2,27,246901,11.09527588,-0.09143873,2,1
pusht,2,27,246961,9.15129948,9.90255833,2,0
pusht,2,27,246979,9.27379799,10.63080406,2,0
pusht,2,27,246981,9.33099842,10.77545547,2,0
pusht,2,27,246987,9.52163219,11.44344997,2,0
pusht,2,27,247165,11.09352684,-0.09153368,2,1
pusht,2,27,247236,9.11980343,9.90692329,2,0
pusht,2,27,247358,8.62017155,7.52325344,2,0
pusht,2,27,247420,9.90299416,11.67606640,2,0
pusht,2,27,247649,8.67482185,7.65409946,2,0
pusht,2,27,247690,9.51302433,11.81206703,2,0
pusht,2,27,247834,9.55360889,12.12220764,2,0
pusht,2,27,247920,8.62698174,7.53038597,2,0
pusht,2,27,248190,8.74326992,7.27344990,2,1
pusht,2,27,248243,9.47816372,11.22909260,2,0
pusht,2,27,248272,9.99699116,11.30216694,2,0
pusht,2,27,248490,8.67827415,7.60173368,2,0
pusht,2,27,248594,11.03998375,-0.14095162,2,1
pusht,2,27,248597,11.02576447,-0.15666664,2,1
pusht,2,27,248716,11.08961678,-0.09894707,2,1
pusht,2,27,248789,9.16184235,9.90586185,2,0
pusht,2,27,248904,8.54964256,7.65324068,2,0
pusht,2,27,249059,9.08352661,9.91614819,2,0
pusht,2,27,249216,9.19752884,10.32375813,2,0
pusht,2,27,249226,9.48583794,11.24748611,2,0
pusht,2,27,249321,8.59937382,7.56638527,2,0
pusht,2,27,249377,9.95979977,11.95835495,2,0
pusht,2,27,249500,9.20858383,10.51365948,2,0
pusht,2,27,249675,9.48035145,11.85423183,2,0
pusht,2,27,249696,11.09256649,-0.09099682,2,1
pusht,2,27,249726,10.97878265,-0.15369613,2,1
pusht,2,27,249736,8.68084908,7.41928434,2,1
pusht,2,27,249988,11.03966045,-0.14529981,2,1
pusht,2,27,250063,9.49526596,11.19379234,2,0
pusht,2,27,250169,8.69313526,7.59990406,2,0
pusht,2,27,250208,9.50733566,11.71903133,2,0
pusht,2,27,250217,9.47397137,11.58928776,2,0
pusht,2,27,250243,11.07273006,-0.09906907,2,1
pusht,2,27,250387,11.09327316,-0.08630083,2,1
pusht,2,27,250486,9.98428154,11.98336124,2,0
pusht,2,27,250509,9.54520512,11.89693642,2,0
pusht,2,27,250537,11.09650135,-0.09563181,2,1
pusht,2,27,250668,11.12811279,-0.05378053,2,1
pusht,2,27,250714,8.66376495,7.45297718,2,1
pusht,2,27,250742,9.14629364,9.87328625,2,0
pusht,2,27,250747,9.15133190,9.93941402,2,0
pusht,2,27,250798,8.04379177,11.62407494,2,0
pusht,2,27,250855,8.57477665,7.49139929,2,0
pusht,2,27,250926,9.53638840,11.85428047,2,0
pusht,2,27,250939,9.47722626,11.99441910,2,0
pusht,2,27,251169,9.20777607,10.15368080,2,0
pusht,2,27,251301,9.13302422,9.89796352,2,0
pusht,2,27,251340,9.62640667,10.90752983,2,0
pusht,2,27,251650,11.10342693,-0.08655362,2,1
pusht,2,27,251668,11.01032066,-0.17379989,2,1
pusht,2,27,251684,10.96039772,-0.18502790,2,1
pusht,2,27,251720,9.14414406,9.88949490,2,0
pusht,2,27,251748,9.50301647,11.45685387,2,0
pusht,2,27,251749,9.49832058,11.40491581,2,0
pusht,2,27,251935,11.08053589,-0.10770008,2,1
pusht,2,27,251948,11.05885315,-0.13327211,2,1
pusht,2,27,252309,10.90962219,6.16549635,2,1
pusht,2,27,252335,10.20632172,8.21002960,2,1
pusht,2,27,252397,8.69207096,7.42965746,2,1
pusht,2,27,252662,11.01985550,-0.15745999,2,1
pusht,2,27,252894,7.75138903,8.12943459,2,0
pusht,2,27,252924,11.08818817,-0.11222631,2,1
pusht,2,27,252986,9.20201492,10.10820103,2,0
pusht,2,27,253140,7.48602819,8.33578873,3,1
pusht,2,27,253177,7.49546766,8.27367306,3,1
pusht,2,27,253377,8.66526985,7.44956064,2,1
pusht,2,27,253703,9.27204895,10.94972992,2,0
pusht,2,27,253818,11.13055325,-0.06655181,2,1
pusht,2,27,253990,13.34200859,5.74325609,2,1
